iStep Time x y z Wx Wy Wz
      1159  2.89750E+01  1.55692E+00  1.64561E+00  1.60000E+00 -9.86644E-02  4.75539E-01  0.00000E+00
      1160  2.90000E+01  1.55713E+00  1.65653E+00  1.60000E+00  9.38576E-03  4.85575E-01  0.00000E+00
      1161  2.90250E+01  1.55976E+00  1.66713E+00  1.60000E+00  1.16961E-01  4.71359E-01  0.00000E+00
      1162  2.90500E+01  1.56468E+00  1.67688E+00  1.60000E+00  2.18689E-01  4.33619E-01  0.00000E+00
      1163  2.90750E+01  1.57164E+00  1.68530E+00  1.60000E+00  3.09505E-01  3.74236E-01  0.00000E+00
      1164  2.91000E+01  1.58030E+00  1.69196E+00  1.60000E+00  3.84879E-01  2.96170E-01  0.00000E+00
      1165  2.91250E+01  1.59021E+00  1.69653E+00  1.60000E+00  4.41041E-01  2.03314E-01  0.00000E+00
      1166  2.91500E+01  1.60090E+00  1.69879E+00  1.60000E+00  4.75172E-01  1.00298E-01  0.00000E+00
      1167  2.91750E+01  1.61182E+00  1.69861E+00  1.60000E+00  4.85535E-01 -7.73449E-03  0.00000E+00
      1168  2.92000E+01  1.62243E+00  1.69602E+00  1.60000E+00  4.71631E-01 -1.15365E-01  0.00000E+00
      1169  2.92250E+01  1.63219E+00  1.69113E+00  1.60000E+00  4.34184E-01 -2.17206E-01  0.00000E+00
      1170  2.92500E+01  1.64062E+00  1.68420E+00  1.60000E+00  3.75067E-01 -3.08189E-01  0.00000E+00
      1171  2.92750E+01  1.64731E+00  1.67557E+00  1.60000E+00  2.97237E-01 -3.83780E-01  0.00000E+00
      1172  2.93000E+01  1.65191E+00  1.66567E+00  1.60000E+00  2.04580E-01 -4.40207E-01  0.00000E+00
      1173  2.93250E+01  1.65420E+00  1.65500E+00  1.60000E+00  1.01714E-01 -4.74650E-01  0.00000E+00
      1174  2.93500E+01  1.65406E+00  1.64408E+00  1.60000E+00 -6.22723E-03 -4.85387E-01  0.00000E+00
      1175  2.93750E+01  1.65150E+00  1.63347E+00  1.60000E+00 -1.13852E-01 -4.71872E-01  0.00000E+00
      1176  2.94000E+01  1.64664E+00  1.62369E+00  1.60000E+00 -2.15782E-01 -4.34802E-01  0.00000E+00
      1177  2.94250E+01  1.63974E+00  1.61523E+00  1.60000E+00 -3.06932E-01 -3.76026E-01  0.00000E+00
      1178  2.94500E+01  1.63113E+00  1.60852E+00  1.60000E+00 -3.82763E-01 -2.98477E-01  0.00000E+00
      1179  2.94750E+01  1.62125E+00  1.60389E+00  1.60000E+00 -4.39492E-01 -2.06028E-01  0.00000E+00
      1180  2.95000E+01  1.61058E+00  1.60156E+00  1.60000E+00 -4.74279E-01 -1.03288E-01  0.00000E+00
      1181  2.95250E+01  1.59967E+00  1.60167E+00  1.60000E+00 -4.85371E-01  4.62411E-03  0.00000E+00
      1182  2.95500E+01  1.58905E+00  1.60419E+00  1.60000E+00 -4.72184E-01  1.12312E-01  0.00000E+00
      1183  2.95750E+01  1.57925E+00  1.60901E+00  1.60000E+00 -4.35394E-01  2.14371E-01  0.00000E+00
      1184  2.96000E+01  1.57078E+00  1.61589E+00  1.60000E+00 -3.76865E-01  3.05701E-01  0.00000E+00
      1185  2.96250E+01  1.56404E+00  1.62448E+00  1.60000E+00 -2.99526E-01  3.81755E-01  0.00000E+00
      1186  2.96500E+01  1.55938E+00  1.63434E+00  1.60000E+00 -2.07246E-01  4.38742E-01  0.00000E+00
      1187  2.96750E+01  1.55703E+00  1.64500E+00  1.60000E+00 -1.04630E-01  4.73815E-01  0.00000E+00
      1188  2.97000E+01  1.55710E+00  1.65591E+00  1.60000E+00  3.20726E-03  4.85219E-01  0.00000E+00
      1189  2.97250E+01  1.55959E+00  1.66654E+00  1.60000E+00  1.10878E-01  4.72379E-01  0.00000E+00
      1190  2.97500E+01  1.56438E+00  1.67635E+00  1.60000E+00  2.13001E-01  4.35956E-01  0.00000E+00
      1191  2.97750E+01  1.57123E+00  1.68484E+00  1.60000E+00  3.04491E-01  3.77765E-01  0.00000E+00
      1192  2.98000E+01  1.57980E+00  1.69161E+00  1.60000E+00  3.80785E-01  3.00709E-01  0.00000E+00
      1193  2.98250E+01  1.58965E+00  1.69630E+00  1.60000E+00  4.38065E-01  2.08633E-01  0.00000E+00
      1194  2.98500E+01  1.60030E+00  1.69869E+00  1.60000E+00  4.73456E-01  1.06128E-01  0.00000E+00
      1195  2.98750E+01  1.61121E+00  1.69865E+00  1.60000E+00  4.85157E-01 -1.68721E-03  0.00000E+00
      1196  2.99000E+01  1.62184E+00  1.69619E+00  1.60000E+00  4.72599E-01 -1.09403E-01  0.00000E+00
      1197  2.99250E+01  1.63166E+00  1.69143E+00  1.60000E+00  4.36441E-01 -2.11625E-01  0.00000E+00
      1198  2.99500E+01  1.64017E+00  1.68460E+00  1.60000E+00  3.78494E-01 -3.03261E-01  0.00000E+00
      1199  2.99750E+01  1.64696E+00  1.67606E+00  1.60000E+00  3.01655E-01 -3.79747E-01  0.00000E+00
      1200  3.00000E+01  1.65168E+00  1.66623E+00  1.60000E+00  2.09763E-01 -4.37264E-01  0.00000E+00
      1201  3.00250E+01  1.65409E+00  1.65559E+00  1.60000E+00  1.07400E-01 -4.72937E-01  0.00000E+00
      1202  3.00500E+01  1.65408E+00  1.64468E+00  1.60000E+00 -3.24138E-04 -4.84979E-01  0.00000E+00
      1203  3.00750E+01  1.65165E+00  1.63404E+00  1.60000E+00 -1.08025E-01 -4.72782E-01  0.00000E+00
      1204  3.01000E+01  1.64692E+00  1.62421E+00  1.60000E+00 -2.10318E-01 -4.36974E-01  0.00000E+00
      1205  3.01250E+01  1.64013E+00  1.61568E+00  1.60000E+00 -3.02097E-01 -3.79346E-01  0.00000E+00
      1206  3.01500E+01  1.63161E+00  1.60887E+00  1.60000E+00 -3.78793E-01 -3.02773E-01  0.00000E+00
      1207  3.01750E+01  1.62179E+00  1.60412E+00  1.60000E+00 -4.36579E-01 -2.11082E-01  0.00000E+00
      1208  3.02000E+01  1.61116E+00  1.60167E+00  1.60000E+00 -4.72563E-01 -1.08844E-01  0.00000E+00
      1209  3.02250E+01  1.60025E+00  1.60165E+00  1.60000E+00 -4.84935E-01 -1.15568E-03  0.00000E+00
      1210  3.02500E+01  1.58961E+00  1.60405E+00  1.60000E+00 -4.73043E-01  1.06600E-01  0.00000E+00
      1211  3.02750E+01  1.57977E+00  1.60875E+00  1.60000E+00 -4.37492E-01  2.09010E-01  0.00000E+00
      1212  3.03000E+01  1.57121E+00  1.61552E+00  1.60000E+00 -3.80086E-01  3.00955E-01  0.00000E+00
      1213  3.03250E+01  1.56438E+00  1.62402E+00  1.60000E+00 -3.03700E-01  3.77855E-01  0.00000E+00
      1214  3.03500E+01  1.55961E+00  1.63382E+00  1.60000E+00 -2.12159E-01  4.35874E-01  0.00000E+00
      1215  3.03750E+01  1.55713E+00  1.64444E+00  1.60000E+00 -1.10036E-01  4.72115E-01  0.00000E+00
      1216  3.04000E+01  1.55708E+00  1.65535E+00  1.60000E+00 -2.42125E-03  4.84763E-01  0.00000E+00
      1217  3.04250E+01  1.55945E+00  1.66599E+00  1.60000E+00  1.05308E-01  4.73181E-01  0.00000E+00
      1218  3.04500E+01  1.56412E+00  1.67585E+00  1.60000E+00  2.07765E-01  4.37966E-01  0.00000E+00
      1219  3.04750E+01  1.57087E+00  1.68442E+00  1.60000E+00  2.99844E-01  3.80876E-01  0.00000E+00
      1220  3.05000E+01  1.57935E+00  1.69127E+00  1.60000E+00  3.76953E-01  3.04759E-01  0.00000E+00
      1221  3.05250E+01  1.58914E+00  1.69607E+00  1.60000E+00  4.35234E-01  2.13415E-01  0.00000E+00
      1222  3.05500E+01  1.59975E+00  1.69858E+00  1.60000E+00  4.71759E-01  1.11401E-01  0.00000E+00
      1223  3.05750E+01  1.61066E+00  1.69866E+00  1.60000E+00  4.84672E-01  3.81180E-03  0.00000E+00
      1224  3.06000E+01  1.62130E+00  1.69633E+00  1.60000E+00  4.73339E-01 -1.03953E-01  0.00000E+00
      1225  3.06250E+01  1.63117E+00  1.69168E+00  1.60000E+00  4.38358E-01 -2.06494E-01  0.00000E+00
      1226  3.06500E+01  1.63975E+00  1.68496E+00  1.60000E+00  3.81485E-01 -2.98699E-01  0.00000E+00
      1227  3.06750E+01  1.64662E+00  1.67650E+00  1.60000E+00  3.05564E-01 -3.75977E-01  0.00000E+00
      1228  3.07000E+01  1.65145E+00  1.66673E+00  1.60000E+00  2.14389E-01 -4.34466E-01  0.00000E+00
      1229  3.07250E+01  1.65398E+00  1.65612E+00  1.60000E+00  1.12509E-01 -4.71241E-01  0.00000E+00
      1230  3.07500E+01  1.65409E+00  1.64522E+00  1.60000E+00  5.01114E-03 -4.84460E-01  0.00000E+00
      1231  3.07750E+01  1.65178E+00  1.63457E+00  1.60000E+00 -1.02728E-01 -4.73456E-01  0.00000E+00
      1232  3.08000E+01  1.64716E+00  1.62470E+00  1.60000E+00 -2.05318E-01 -4.38801E-01  0.00000E+00
      1233  3.08250E+01  1.64046E+00  1.61610E+00  1.60000E+00 -2.97640E-01 -3.82226E-01  0.00000E+00
      1234  3.08500E+01  1.63203E+00  1.60920E+00  1.60000E+00 -3.75095E-01 -3.06555E-01  0.00000E+00
      1235  3.08750E+01  1.62227E+00  1.60435E+00  1.60000E+00 -4.33815E-01 -2.15571E-01  0.00000E+00
      1236  3.09000E+01  1.61167E+00  1.60179E+00  1.60000E+00 -4.70863E-01 -1.13815E-01  0.00000E+00
      1237  3.09250E+01  1.60077E+00  1.60165E+00  1.60000E+00 -4.84375E-01 -6.35948E-03  0.00000E+00
      1238  3.09500E+01  1.59012E+00  1.60393E+00  1.60000E+00 -4.73644E-01  1.01422E-01  0.00000E+00
      1239  3.09750E+01  1.58023E+00  1.60852E+00  1.60000E+00 -4.39211E-01  2.04116E-01  0.00000E+00
      1240  3.10000E+01  1.57162E+00  1.61520E+00  1.60000E+00 -3.82829E-01  2.96583E-01  0.00000E+00
      1241  3.10250E+01  1.56471E+00  1.62362E+00  1.60000E+00 -3.07324E-01  3.74215E-01  0.00000E+00
      1242  3.10500E+01  1.55983E+00  1.63336E+00  1.60000E+00 -2.16481E-01  4.33140E-01  0.00000E+00
      1243  3.10750E+01  1.55725E+00  1.64395E+00  1.60000E+00 -1.14837E-01  4.70416E-01  0.00000E+00
      1244  3.11000E+01  1.55708E+00  1.65484E+00  1.60000E+00 -7.46057E-03  4.84175E-01  0.00000E+00
      1245  3.11250E+01  1.55934E+00  1.66550E+00  1.60000E+00  1.00282E-01  4.73723E-01  0.00000E+00
      1246  3.11500E+01  1.56391E+00  1.67539E+00  1.60000E+00  2.03002E-01  4.39601E-01  0.00000E+00
      1247  3.11750E+01  1.57056E+00  1.68402E+00  1.60000E+00  2.95577E-01  3.83515E-01  0.00000E+00
      1248  3.12000E+01  1.57896E+00  1.69096E+00  1.60000E+00  3.73389E-01  3.08263E-01  0.00000E+00
      1249  3.12250E+01  1.58869E+00  1.69585E+00  1.60000E+00  4.32544E-01  2.17603E-01  0.00000E+00
      1250  3.12500E+01  1.59927E+00  1.69847E+00  1.60000E+00  4.70068E-01  1.16060E-01  0.00000E+00
      1251  3.12750E+01  1.61016E+00  1.69866E+00  1.60000E+00  4.84057E-01  8.70738E-03  0.00000E+00
      1252  3.13000E+01  1.62082E+00  1.69643E+00  1.60000E+00  4.73819E-01 -9.90669E-02  0.00000E+00
      1253  3.13250E+01  1.63072E+00  1.69189E+00  1.60000E+00  4.39900E-01 -2.01859E-01  0.00000E+00
      1254  3.13500E+01  1.63936E+00  1.68526E+00  1.60000E+00  3.84001E-01 -2.94542E-01  0.00000E+00
      1255  3.13750E+01  1.64631E+00  1.67688E+00  1.60000E+00  3.08920E-01 -3.72496E-01  0.00000E+00
      1256  3.14000E+01  1.65123E+00  1.66716E+00  1.60000E+00  2.18412E-01 -4.31828E-01  0.00000E+00
      1257  3.14250E+01  1.65386E+00  1.65659E+00  1.60000E+00  1.16995E-01 -4.69568E-01  0.00000E+00
      1258  3.14500E+01  1.65408E+00  1.64571E+00  1.60000E+00  9.73742E-03 -4.83829E-01  0.00000E+00
      1259  3.14750E+01  1.65188E+00  1.63504E+00  1.60000E+00 -9.79990E-02 -4.73888E-01  0.00000E+00
      1260  3.15000E+01  1.64736E+00  1.62514E+00  1.60000E+00 -2.00824E-01 -4.40262E-01  0.00000E+00
      1261  3.15250E+01  1.64075E+00  1.61648E+00  1.60000E+00 -2.93600E-01 -3.84634E-01  0.00000E+00
      1262  3.15500E+01  1.63239E+00  1.60951E+00  1.60000E+00 -3.71704E-01 -3.09783E-01  0.00000E+00
      1263  3.15750E+01  1.62268E+00  1.60457E+00  1.60000E+00 -4.31235E-01 -2.19450E-01  0.00000E+00
      1264  3.16000E+01  1.61212E+00  1.60191E+00  1.60000E+00 -4.69213E-01 -1.18147E-01  0.00000E+00
      1265  3.16250E+01  1.60124E+00  1.60166E+00  1.60000E+00 -4.83726E-01 -1.09275E-02  0.00000E+00
      1266  3.16500E+01  1.59057E+00  1.60384E+00  1.60000E+00 -4.74020E-01  9.68473E-02  0.00000E+00
      1267  3.16750E+01  1.58065E+00  1.60834E+00  1.60000E+00 -4.40584E-01  1.99762E-01  0.00000E+00
      1268  3.17000E+01  1.57199E+00  1.61493E+00  1.60000E+00 -3.85121E-01  2.92662E-01  0.00000E+00
      1269  3.17250E+01  1.56500E+00  1.62327E+00  1.60000E+00 -3.10411E-01  3.70916E-01  0.00000E+00
      1270  3.17500E+01  1.56004E+00  1.63297E+00  1.60000E+00 -2.20200E-01  4.30620E-01  0.00000E+00
      1271  3.17750E+01  1.55737E+00  1.64352E+00  1.60000E+00 -1.18998E-01  4.68791E-01  0.00000E+00
      1272  3.18000E+01  1.55710E+00  1.65440E+00  1.60000E+00 -1.18543E-02  4.83517E-01  0.00000E+00
      1273  3.18250E+01  1.55926E+00  1.66507E+00  1.60000E+00  9.58750E-02  4.74054E-01  0.00000E+00
      1274  3.18500E+01  1.56373E+00  1.67499E+00  1.60000E+00  1.98800E-01  4.40893E-01  0.00000E+00
      1275  3.18750E+01  1.57030E+00  1.68367E+00  1.60000E+00  2.91784E-01  3.85694E-01  0.00000E+00
      1276  3.19000E+01  1.57863E+00  1.69067E+00  1.60000E+00  3.70189E-01  3.11212E-01  0.00000E+00
      1277  3.19250E+01  1.58831E+00  1.69565E+00  1.60000E+00  4.30090E-01  2.21168E-01  0.00000E+00
      1278  3.19500E+01  1.59885E+00  1.69835E+00  1.60000E+00  4.68475E-01  1.20057E-01  0.00000E+00
      1279  3.19750E+01  1.60973E+00  1.69865E+00  1.60000E+00  4.83394E-01  1.29351E-02  0.00000E+00
      1280  3.20000E+01  1.62040E+00  1.69651E+00  1.60000E+00  4.74105E-01 -9.48207E-02  0.00000E+00
      1281  3.20250E+01  1.63033E+00  1.69206E+00  1.60000E+00  4.41109E-01 -1.97804E-01  0.00000E+00
      1282  3.20500E+01  1.63902E+00  1.68551E+00  1.60000E+00  3.86064E-01 -2.90875E-01  0.00000E+00
      1283  3.20750E+01  1.64604E+00  1.67720E+00  1.60000E+00  3.11724E-01 -3.69393E-01  0.00000E+00
      1284  3.21000E+01  1.65103E+00  1.66753E+00  1.60000E+00  2.21809E-01 -4.29436E-01  0.00000E+00
      1285  3.21250E+01  1.65375E+00  1.65700E+00  1.60000E+00  1.20810E-01 -4.67998E-01  0.00000E+00
      1286  3.21500E+01  1.65406E+00  1.64612E+00  1.60000E+00  1.37763E-02 -4.83147E-01  0.00000E+00
      1287  3.21750E+01  1.65194E+00  1.63545E+00  1.60000E+00 -9.39354E-02 -4.74117E-01  0.00000E+00
      1288  3.22000E+01  1.64751E+00  1.62552E+00  1.60000E+00 -1.96934E-01 -4.41379E-01  0.00000E+00
      1289  3.22250E+01  1.64098E+00  1.61681E+00  1.60000E+00 -2.90070E-01 -3.86575E-01  0.00000E+00
      1290  3.22500E+01  1.63268E+00  1.60978E+00  1.60000E+00 -3.68703E-01 -3.12442E-01  0.00000E+00
      1291  3.22750E+01  1.62303E+00  1.60477E+00  1.60000E+00 -4.28907E-01 -2.22687E-01  0.00000E+00
      1292  3.23000E+01  1.61250E+00  1.60203E+00  1.60000E+00 -4.67668E-01 -1.21796E-01  0.00000E+00
      1293  3.23250E+01  1.60163E+00  1.60169E+00  1.60000E+00 -4.83033E-01 -1.48033E-02  0.00000E+00
      1294  3.23500E+01  1.59096E+00  1.60379E+00  1.60000E+00 -4.74202E-01  9.29381E-02  0.00000E+00
      1295  3.23750E+01  1.58101E+00  1.60820E+00  1.60000E+00 -4.41616E-01  1.96014E-01  0.00000E+00
      1296  3.24000E+01  1.57230E+00  1.61471E+00  1.60000E+00 -3.86939E-01  2.89258E-01  0.00000E+00
      1297  3.24250E+01  1.56526E+00  1.62299E+00  1.60000E+00 -3.12918E-01  3.68016E-01  0.00000E+00
      1298  3.24500E+01  1.56023E+00  1.63264E+00  1.60000E+00 -2.23262E-01  4.28360E-01  0.00000E+00
      1299  3.24750E+01  1.55748E+00  1.64316E+00  1.60000E+00 -1.22460E-01  4.67275E-01  0.00000E+00
      1300  3.25000E+01  1.55713E+00  1.65402E+00  1.60000E+00 -1.55448E-02  4.82810E-01  0.00000E+00
      1301  3.25250E+01  1.55920E+00  1.66470E+00  1.60000E+00  9.21404E-02  4.74180E-01  0.00000E+00
      1302  3.25500E+01  1.56360E+00  1.67465E+00  1.60000E+00  1.95206E-01  4.41837E-01  0.00000E+00
      1303  3.25750E+01  1.57009E+00  1.68337E+00  1.60000E+00  2.88507E-01  3.87400E-01  0.00000E+00
      1304  3.26000E+01  1.57836E+00  1.69043E+00  1.60000E+00  3.67386E-01  3.13585E-01  0.00000E+00
      1305  3.26250E+01  1.58799E+00  1.69547E+00  1.60000E+00  4.27892E-01  2.24081E-01  0.00000E+00
      1306  3.26500E+01  1.59851E+00  1.69825E+00  1.60000E+00  4.66984E-01  1.23360E-01  0.00000E+00
      1307  3.26750E+01  1.60937E+00  1.69862E+00  1.60000E+00  4.82677E-01  1.64608E-02  0.00000E+00
      1308  3.27000E+01  1.62005E+00  1.69656E+00  1.60000E+00  4.74185E-01 -9.12503E-02  0.00000E+00
      1309  3.27250E+01  1.63000E+00  1.69219E+00  1.60000E+00  4.41972E-01 -1.94367E-01  0.00000E+00
      1310  3.27500E+01  1.63873E+00  1.68571E+00  1.60000E+00  3.87658E-01 -2.87736E-01  0.00000E+00
      1311  3.27750E+01  1.64579E+00  1.67745E+00  1.60000E+00  3.13960E-01 -3.66704E-01  0.00000E+00
      1312  3.28000E+01  1.65085E+00  1.66783E+00  1.60000E+00  2.24567E-01 -4.27322E-01  0.00000E+00
      1313  3.28250E+01  1.65364E+00  1.65733E+00  1.60000E+00  1.23949E-01 -4.66555E-01  0.00000E+00
      1314  3.28500E+01  1.65403E+00  1.64647E+00  1.60000E+00  1.71372E-02 -4.82439E-01  0.00000E+00
      1315  3.28750E+01  1.65199E+00  1.63579E+00  1.60000E+00 -9.05237E-02 -4.74170E-01  0.00000E+00
      1316  3.29000E+01  1.64763E+00  1.62584E+00  1.60000E+00 -1.93643E-01 -4.42180E-01  0.00000E+00
      1317  3.29250E+01  1.64117E+00  1.61710E+00  1.60000E+00 -2.87062E-01 -3.88072E-01  0.00000E+00
      1318  3.29500E+01  1.63292E+00  1.61002E+00  1.60000E+00 -3.66121E-01 -3.14551E-01  0.00000E+00
      1319  3.29750E+01  1.62331E+00  1.60495E+00  1.60000E+00 -4.26870E-01 -2.25295E-01  0.00000E+00
      1320  3.30000E+01  1.61281E+00  1.60214E+00  1.60000E+00 -4.66266E-01 -1.24767E-01  0.00000E+00
      1321  3.30250E+01  1.60195E+00  1.60173E+00  1.60000E+00 -4.82325E-01 -1.79875E-02  0.00000E+00
      1322  3.30500E+01  1.59128E+00  1.60375E+00  1.60000E+00 -4.74217E-01  8.97013E-02  0.00000E+00
      1323  3.30750E+01  1.58132E+00  1.60809E+00  1.60000E+00 -4.42346E-01  1.92886E-01  0.00000E+00
      1324  3.31000E+01  1.57257E+00  1.61454E+00  1.60000E+00 -3.88340E-01  2.86390E-01  0.00000E+00
      1325  3.31250E+01  1.56548E+00  1.62277E+00  1.60000E+00 -3.14910E-01  3.65548E-01  0.00000E+00
      1326  3.31500E+01  1.56040E+00  1.63237E+00  1.60000E+00 -2.25735E-01  4.26408E-01  0.00000E+00
      1327  3.31750E+01  1.55758E+00  1.64286E+00  1.60000E+00 -1.25283E-01  4.65927E-01  0.00000E+00
      1328  3.32000E+01  1.55716E+00  1.65372E+00  1.60000E+00 -1.85700E-02  4.82123E-01  0.00000E+00
      1329  3.32250E+01  1.55917E+00  1.66440E+00  1.60000E+00  8.90653E-02  4.74181E-01  0.00000E+00
      1330  3.32500E+01  1.56350E+00  1.67436E+00  1.60000E+00  1.92233E-01  4.42512E-01  0.00000E+00
      1331  3.32750E+01  1.56993E+00  1.68311E+00  1.60000E+00  2.85780E-01  3.88705E-01  0.00000E+00
      1332  3.33000E+01  1.57815E+00  1.69022E+00  1.60000E+00  3.65033E-01  3.15446E-01  0.00000E+00
      1333  3.33250E+01  1.58774E+00  1.69531E+00  1.60000E+00  4.26025E-01  2.26397E-01  0.00000E+00
      1334  3.33500E+01  1.59823E+00  1.69815E+00  1.60000E+00  4.65687E-01  1.26009E-01  0.00000E+00
      1335  3.33750E+01  1.60908E+00  1.69859E+00  1.60000E+00  4.82005E-01  1.93092E-02  0.00000E+00
      1336  3.34000E+01  1.61976E+00  1.69660E+00  1.60000E+00  4.74161E-01 -8.83472E-02  0.00000E+00
      1337  3.34250E+01  1.62972E+00  1.69228E+00  1.60000E+00  4.42585E-01 -1.91553E-01  0.00000E+00
      1338  3.34500E+01  1.63848E+00  1.68586E+00  1.60000E+00  3.88867E-01 -2.85148E-01  0.00000E+00
      1339  3.34750E+01  1.64559E+00  1.67765E+00  1.60000E+00  3.15696E-01 -3.64464E-01  0.00000E+00
      1340  3.35000E+01  1.65070E+00  1.66807E+00  1.60000E+00  2.26736E-01 -4.25534E-01  0.00000E+00
      1341  3.35250E+01  1.65354E+00  1.65759E+00  1.60000E+00  1.26436E-01 -4.65301E-01  0.00000E+00
      1342  3.35500E+01  1.65399E+00  1.64674E+00  1.60000E+00  1.98157E-02 -4.81771E-01  0.00000E+00
      1343  3.35750E+01  1.65201E+00  1.63607E+00  1.60000E+00 -8.77869E-02 -4.74111E-01  0.00000E+00
      1344  3.36000E+01  1.64771E+00  1.62610E+00  1.60000E+00 -1.90981E-01 -4.42723E-01  0.00000E+00
      1345  3.36250E+01  1.64130E+00  1.61733E+00  1.60000E+00 -2.84605E-01 -3.89181E-01  0.00000E+00
      1346  3.36500E+01  1.63311E+00  1.61021E+00  1.60000E+00 -3.63986E-01 -3.16161E-01  0.00000E+00
      1347  3.36750E+01  1.62353E+00  1.60510E+00  1.60000E+00 -4.25157E-01 -2.27318E-01  0.00000E+00
      1348  3.37000E+01  1.61306E+00  1.60223E+00  1.60000E+00 -4.65052E-01 -1.27097E-01  0.00000E+00
      1349  3.37250E+01  1.60221E+00  1.60177E+00  1.60000E+00 -4.81662E-01 -2.05041E-02  0.00000E+00
      1350  3.37500E+01  1.59154E+00  1.60373E+00  1.60000E+00 -4.74126E-01  8.71230E-02  0.00000E+00
      1351  3.37750E+01  1.58156E+00  1.60802E+00  1.60000E+00 -4.42819E-01  1.90374E-01  0.00000E+00
      1352  3.38000E+01  1.57279E+00  1.61442E+00  1.60000E+00 -3.89345E-01  2.84066E-01  0.00000E+00
      1353  3.38250E+01  1.56567E+00  1.62261E+00  1.60000E+00 -3.16389E-01  3.63520E-01  0.00000E+00
      1354  3.38500E+01  1.56054E+00  1.63217E+00  1.60000E+00 -2.27612E-01  4.24770E-01  0.00000E+00
      1355  3.38750E+01  1.55767E+00  1.64264E+00  1.60000E+00 -1.27457E-01  4.64754E-01  0.00000E+00
      1356  3.39000E+01  1.55720E+00  1.65348E+00  1.60000E+00 -2.09309E-02  4.81465E-01  0.00000E+00
      1357  3.39250E+01  1.55915E+00  1.66416E+00  1.60000E+00  8.66370E-02  4.74061E-01  0.00000E+00
      1358  3.39500E+01  1.56343E+00  1.67413E+00  1.60000E+00  1.89858E-01  4.42927E-01  0.00000E+00
      1359  3.39750E+01  1.56981E+00  1.68291E+00  1.60000E+00  2.83573E-01  3.89625E-01  0.00000E+00
      1360  3.40000E+01  1.57799E+00  1.69004E+00  1.60000E+00  3.63101E-01  3.16816E-01  0.00000E+00
      1361  3.40250E+01  1.58755E+00  1.69518E+00  1.60000E+00  4.24457E-01  2.28142E-01  0.00000E+00
      1362  3.40500E+01  1.59801E+00  1.69807E+00  1.60000E+00  4.64556E-01  1.28035E-01  0.00000E+00
      1363  3.40750E+01  1.60886E+00  1.69855E+00  1.60000E+00  4.81358E-01  2.15111E-02  0.00000E+00
      1364  3.41000E+01  1.61953E+00  1.69661E+00  1.60000E+00  4.74021E-01 -8.60802E-02  0.00000E+00
      1365  3.41250E+01  1.62951E+00  1.69235E+00  1.60000E+00  4.42949E-01 -1.89333E-01  0.00000E+00
      1366  3.41500E+01  1.63829E+00  1.68597E+00  1.60000E+00  3.89708E-01 -2.83083E-01  0.00000E+00
      1367  3.41750E+01  1.64542E+00  1.67780E+00  1.60000E+00  3.16963E-01 -3.62651E-01  0.00000E+00
      1368  3.42000E+01  1.65057E+00  1.66825E+00  1.60000E+00  2.28359E-01 -4.24058E-01  0.00000E+00
      1369  3.42250E+01  1.65346E+00  1.65779E+00  1.60000E+00  1.28328E-01 -4.64229E-01  0.00000E+00
      1370  3.42500E+01  1.65395E+00  1.64696E+00  1.60000E+00  2.18774E-02 -4.81148E-01  0.00000E+00
      1371  3.42750E+01  1.65202E+00  1.63628E+00  1.60000E+00 -8.56607E-02 -4.73960E-01  0.00000E+00
      1372  3.43000E+01  1.64777E+00  1.62630E+00  1.60000E+00 -1.88896E-01 -4.43041E-01  0.00000E+00
      1373  3.43250E+01  1.64140E+00  1.61752E+00  1.60000E+00 -2.82661E-01 -3.89942E-01  0.00000E+00
      1374  3.43500E+01  1.63324E+00  1.61037E+00  1.60000E+00 -3.62274E-01 -3.17320E-01  0.00000E+00
      1375  3.43750E+01  1.62370E+00  1.60522E+00  1.60000E+00 -4.23758E-01 -2.28810E-01  0.00000E+00
      1376  3.44000E+01  1.61324E+00  1.60232E+00  1.60000E+00 -4.64033E-01 -1.28839E-01  0.00000E+00
      1377  3.44250E+01  1.60241E+00  1.60181E+00  1.60000E+00 -4.81067E-01 -2.24061E-02  0.00000E+00
      1378  3.44500E+01  1.59173E+00  1.60373E+00  1.60000E+00 -4.73975E-01  8.51577E-02  0.00000E+00
      1379  3.44750E+01  1.58175E+00  1.60798E+00  1.60000E+00 -4.43110E-01  1.88444E-01  0.00000E+00
      1380  3.45000E+01  1.57297E+00  1.61433E+00  1.60000E+00 -3.90051E-01  2.82267E-01  0.00000E+00
      1381  3.45250E+01  1.56581E+00  1.62249E+00  1.60000E+00 -3.17465E-01  3.61936E-01  0.00000E+00
      1382  3.45500E+01  1.56066E+00  1.63203E+00  1.60000E+00 -2.28993E-01  4.23475E-01  0.00000E+00
      1383  3.45750E+01  1.55775E+00  1.64247E+00  1.60000E+00 -1.29069E-01  4.63803E-01  0.00000E+00
      1384  3.46000E+01  1.55724E+00  1.65331E+00  1.60000E+00 -2.26901E-02  4.80897E-01  0.00000E+00
      1385  3.46250E+01  1.55915E+00  1.66398E+00  1.60000E+00  8.48189E-02  4.73894E-01  0.00000E+00
      1386  3.46500E+01  1.56338E+00  1.67396E+00  1.60000E+00  1.88071E-01  4.43161E-01  0.00000E+00
      1387  3.46750E+01  1.56973E+00  1.68275E+00  1.60000E+00  2.81904E-01  3.90239E-01  0.00000E+00
